no. vertices,no. edges,order of symmetry group,order of a vertex stabilizer,order of dart stabilizer,no. of semi-transitive orientations,girth,dimeter
270,540,8.371010681238156,2.772588722239781,1.3862943611198906,1,6,6
270,540,8.371010681238156,2.772588722239781,1.3862943611198906,0,4,8
270,540,7.67786350067821,2.0794415416798357,0.6931471805599453,0,5,7
270,540,6.29156913955832,1.3862943611198906,0.0,0,4,15
272,544,99.87381862244855,94.26801655615256,92.88172219503267,3,4,68
272,544,6.992096427415888,1.3862943611198906,0.0,3,4,17
272,544,6.992096427415888,1.3862943611198906,0.0,3,4,17
272,544,6.992096427415888,1.3862943611198906,0.0,1,4,16
272,544,6.992096427415888,1.3862943611198906,0.0,3,4,34
272,544,6.992096427415888,1.3862943611198906,0.0,3,4,34
272,544,6.298949246855942,0.6931471805599453,0.0,2,6,8
272,544,6.298949246855942,0.6931471805599453,0.0,2,8,8
272,544,6.992096427415888,1.3862943611198906,0.0,1,6,8
272,544,6.298949246855942,0.6931471805599453,0.0,2,8,8
272,544,6.298949246855942,0.6931471805599453,0.0,2,8,7
272,544,6.992096427415888,1.3862943611198906,0.0,1,6,10
272,544,6.298949246855942,0.6931471805599453,0.0,2,8,6
272,544,6.992096427415888,1.3862943611198906,0.0,1,6,8
272,544,6.298949246855942,0.6931471805599453,0.0,2,4,10
272,544,6.298949246855942,0.6931471805599453,0.0,2,4,10
272,544,52.04666316381233,46.44086109751633,45.054566736396445,3,4,34
272,544,27.786511844214246,22.18070977791825,20.79441541679836,1,4,17
272,544,15.309862594135232,9.704060527839234,8.317766166719343,1,4,8
272,544,6.298949246855942,1.3862943611198906,0.0,0,4,10
272,544,6.298949246855942,1.3862943611198906,0.0,0,4,8
272,544,6.992096427415888,1.3862943611198906,0.0,1,6,10
272,544,27.093364663654302,22.18070977791825,20.79441541679836,0,4,17
272,544,6.298949246855942,1.3862943611198906,0.0,0,4,8
272,544,74.92052012229053,70.00786523655448,68.62157087543459,0,4,34
272,544,6.298949246855942,1.3862943611198906,0.0,0,4,10
272,544,52.73981034437228,47.82715545863623,46.44086109751633,0,4,16
272,544,62.44387087221151,57.53121598647546,56.14492162535557,0,4,17
273,546,6.9957661563048505,1.3862943611198906,0.0,2,4,13
273,546,6.9957661563048505,1.3862943611198906,0.0,2,4,45
273,546,6.9957661563048505,1.3862943611198906,0.0,2,4,19
273,546,6.302618975744905,0.6931471805599453,0.0,2,6,19
273,546,6.302618975744905,0.6931471805599453,0.0,2,6,10
273,546,6.302618975744905,0.6931471805599453,0.0,2,3,12
273,546,6.302618975744905,0.6931471805599453,0.0,2,6,8
273,546,6.302618975744905,0.6931471805599453,0.0,2,3,11
273,546,6.302618975744905,0.6931471805599453,0.0,2,6,9
273,546,7.688913336864796,2.0794415416798357,0.6931471805599453,1,6,7
273,546,6.9957661563048505,1.3862943611198906,0.0,0,3,8
273,546,7.688913336864796,2.0794415416798357,0.6931471805599453,0,3,8
273,546,7.688913336864796,2.0794415416798357,0.6931471805599453,0,7,6
273,546,8.787525625532906,3.1780538303479458,1.791759469228055,0,7,7
273,546,7.688913336864796,2.0794415416798357,0.6931471805599453,0,7,5
273,546,6.9957661563048505,1.3862943611198906,0.0,0,6,7
274,548,100.57429184310058,94.9611637367125,93.57486937559261,1,4,68
274,548,6.999422467507961,1.3862943611198906,0.0,1,4,15
275,550,7.003065458786462,1.3862943611198906,0.0,2,4,12
275,550,7.003065458786462,1.3862943611198906,0.0,2,4,27
275,550,6.309918278226516,0.6931471805599453,0.0,2,6,12
275,550,6.309918278226516,0.6931471805599453,0.0,2,6,12
275,550,6.309918278226516,0.6931471805599453,0.0,2,5,7
275,550,6.309918278226516,0.6931471805599453,0.0,2,5,7
276,552,101.2747117829896,95.65431091727245,94.26801655615256,3,4,69
276,552,7.00669522683704,1.3862943611198906,0.0,3,4,23
276,552,7.00669522683704,1.3862943611198906,0.0,3,4,46
276,552,7.00669522683704,1.3862943611198906,0.0,3,4,23
276,552,52.75440914379343,47.13400827807628,45.74771391695639,2,4,34
276,552,7.00669522683704,1.3862943611198906,0.0,2,6,11
276,552,53.44755632435338,48.520302639196174,47.13400827807628,0,4,23
277,554,7.010311867307229,1.3862943611198906,0.0,0,4,13
278,556,101.97507921152304,96.3474580978324,94.9611637367125,1,4,69
279,558,7.017506142941256,1.3862943611198906,0.0,2,4,15
279,558,7.017506142941256,1.3862943611198906,0.0,2,4,46
279,558,6.324358962381311,0.6931471805599453,0.0,2,6,8
279,558,6.324358962381311,0.6931471805599453,0.0,2,3,12
280,560,102.67539488156159,97.04060527839235,95.65431091727245,3,4,70
280,560,7.02108396428914,1.3862943611198906,0.0,3,4,14
280,560,7.02108396428914,1.3862943611198906,0.0,3,4,20
280,560,7.02108396428914,1.3862943611198906,0.0,3,4,35
280,560,7.02108396428914,1.3862943611198906,0.0,3,4,35
280,560,7.02108396428914,1.3862943611198906,0.0,3,4,14
280,560,7.02108396428914,1.3862943611198906,0.0,3,4,28
280,560,7.02108396428914,1.3862943611198906,0.0,3,4,14
280,560,7.02108396428914,1.3862943611198906,0.0,1,6,28
280,560,7.02108396428914,1.3862943611198906,0.0,1,6,14
280,560,7.02108396428914,1.3862943611198906,0.0,1,6,14
280,560,7.02108396428914,1.3862943611198906,0.0,3,6,10
280,560,7.02108396428914,1.3862943611198906,0.0,3,6,10
280,560,6.327936783729195,0.6931471805599453,0.0,2,8,8
280,560,6.327936783729195,0.6931471805599453,0.0,2,4,14
280,560,6.327936783729195,0.6931471805599453,0.0,2,8,8
280,560,53.46194506180547,47.82715545863623,46.44086109751633,1,4,35
280,560,28.508646561647446,22.873856958478196,21.487562597358306,1,4,17
280,560,6.327936783729195,1.3862943611198906,0.0,0,4,10
280,560,6.327936783729195,1.3862943611198906,0.0,0,4,10
280,560,6.327936783729195,1.3862943611198906,0.0,0,4,14
280,560,8.40737832540903,3.4657359027997265,2.0794415416798357,0,4,10
280,560,9.793672686528922,4.852030263919617,3.4657359027997265,0,4,10
280,560,6.327936783729195,1.3862943611198906,0.0,0,4,28
280,560,6.327936783729195,1.3862943611198906,0.0,0,4,14
280,560,8.40737832540903,3.4657359027997265,2.0794415416798357,0,4,10
280,560,9.793672686528922,4.852030263919617,3.4657359027997265,0,4,10
280,560,6.327936783729195,0.6931471805599453,0.0,2,8,7
280,560,54.15509224236542,49.213449819756114,47.82715545863623,0,4,14
280,560,77.02894920084361,72.0873067782343,70.70101241711443,0,4,35
280,560,54.15509224236542,49.213449819756114,47.82715545863623,0,4,14
280,560,57.73861118082153,52.79696875821223,51.410674397092336,0,4,14
281,562,7.024649030453636,1.3862943611198906,0.0,0,4,15
282,564,103.3756595298904,97.7337524589523,96.3474580978324,1,4,70
282,564,7.028201432058005,1.3862943611198906,0.0,3,4,47
284,568,104.07587387767344,98.42689963951223,97.04060527839235,3,4,71
284,568,54.169276877357376,48.520302639196174,47.13400827807628,1,4,35
285,570,7.038783541388542,1.3862943611198906,0.0,2,4,28
285,570,7.038783541388542,1.3862943611198906,0.0,2,4,47
285,570,7.038783541388542,1.3862943611198906,0.0,2,4,15
285,570,6.345636360828596,0.6931471805599453,0.0,2,6,7
285,570,6.345636360828596,0.6931471805599453,0.0,2,6,7
285,570,8.830543010616596,3.1780538303479458,1.791759469228055,0,9,6
286,572,104.77603863089203,99.12004682007218,97.7337524589523,1,4,71
286,572,7.042286171939743,1.3862943611198906,0.0,3,4,13
286,572,7.042286171939743,1.3862943611198906,0.0,1,6,11
287,574,7.045776576879511,1.3862943611198906,0.0,2,4,20
288,576,105.47615448076807,99.81319400063212,98.42689963951223,3,4,72
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,16
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,16
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,48
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,4,12
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,12
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,18
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,18
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,24
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,24
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,36
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,36
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,18
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,18
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,12
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,12
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,10
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,12
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,18
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,9
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,16
288,576,54.876410299892065,49.213449819756114,47.82715545863623,4,4,36
288,576,7.049254841255837,1.3862943611198906,0.0,1,6,18
288,576,29.229964619174087,23.56700413903814,22.18070977791825,5,4,18
288,576,16.060168188535126,10.39720770839918,9.010913347279288,2,4,9
288,576,9.128696382935672,3.4657359027997265,2.0794415416798357,1,4,9
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,18
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,18
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,10
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,18
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,18
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,12
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,7.742402021815782,2.772588722239781,1.3862943611198906,0,4,18
288,576,7.742402021815782,2.772588722239781,1.3862943611198906,0,4,18
288,576,13.287579466295345,8.317766166719343,6.931471805599453,0,4,12
288,576,13.287579466295345,8.317766166719343,6.931471805599453,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,7.049254841255837,2.0794415416798357,0.6931471805599453,0,4,16
288,576,7.049254841255837,2.0794415416798357,0.6931471805599453,0,4,9
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,18
288,576,21.60534563301469,16.635532333438686,15.249237972318797,0,4,9
288,576,28.53681743861414,23.56700413903814,22.18070977791825,0,4,18
288,576,21.60534563301469,16.635532333438686,15.249237972318797,0,4,9
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,12
288,576,7.049254841255837,1.3862943611198906,0.0,1,6,16
288,576,13.98072664685529,9.010913347279288,7.6246189861593985,0,4,12
288,576,6.3561076606958915,0.6931471805599453,0.0,2,8,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,8,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,8,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,4,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,8,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,4,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,8,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,4,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,8,8
288,576,6.3561076606958915,0.6931471805599453,0.0,2,6,7
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,2,6,9
288,576,7.049254841255837,1.3862943611198906,0.0,1,4,9
288,576,7.049254841255837,1.3862943611198906,0.0,1,4,8
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,2,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,1,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,1,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,8
288,576,7.049254841255837,1.3862943611198906,0.0,1,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,8,7
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,7
288,576,7.049254841255837,1.3862943611198906,0.0,1,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,12
288,576,7.049254841255837,1.3862943611198906,0.0,1,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,8
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,8,7
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,12
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,9
288,576,7.049254841255837,1.3862943611198906,0.0,1,6,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,7
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,7
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,12
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,12
288,576,8.435549202375727,2.772588722239781,1.3862943611198906,3,8,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,7
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,8.435549202375727,2.772588722239781,1.3862943611198906,3,8,9
288,576,7.049254841255837,1.3862943611198906,0.0,2,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,2,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,2,3,8
288,576,7.049254841255837,1.3862943611198906,0.0,2,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,2,3,10
288,576,7.049254841255837,1.3862943611198906,0.0,2,6,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,12
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,18
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,1,8,9
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,18
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,3,6,18
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,7
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,7
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,8,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,3,4,9
288,576,7.049254841255837,1.3862943611198906,0.0,3,6,8
288,576,7.049254841255837,1.3862943611198906,0.0,2,6,7
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,1,6,7
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,1,3,12
288,576,8.435549202375727,2.772588722239781,1.3862943611198906,1,8,8
288,576,8.435549202375727,2.772588722239781,1.3862943611198906,1,8,8
288,576,7.742402021815782,2.0794415416798357,0.6931471805599453,1,8,8
288,576,13.287579466295345,8.317766166719343,6.931471805599453,0,4,10
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,12
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,10
288,576,7.049254841255837,2.0794415416798357,0.6931471805599453,0,4,8
288,576,13.287579466295345,8.317766166719343,6.931471805599453,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,10
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,8.435549202375727,3.4657359027997265,2.0794415416798357,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,12
288,576,7.049254841255837,2.0794415416798357,0.6931471805599453,0,4,10
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,17.446462549655017,12.476649250079015,11.090354888959125,0,4,12
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,10
288,576,56.26270466101195,51.292891361435956,49.90659700031606,0,4,12
288,576,7.049254841255837,2.0794415416798357,0.6931471805599453,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,21.60534563301469,16.635532333438686,15.249237972318797,0,4,10
288,576,10.514990744055563,5.545177444479562,4.1588830833596715,0,4,9
288,576,65.96676518885118,60.99695188927519,59.61065752815529,0,4,18
288,576,79.13656161949015,74.16674831991415,72.78045395879425,0,4,36
288,576,55.569557480452005,50.59974418087601,49.213449819756114,0,4,10
288,576,56.26270466101195,51.292891361435956,49.90659700031606,0,4,12
288,576,55.569557480452005,50.59974418087601,49.213449819756114,0,4,24
288,576,55.569557480452005,50.59974418087601,49.213449819756114,0,4,18
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,9
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,9
288,576,7.049254841255837,1.3862943611198906,0.0,0,8,6
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,10
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,12
288,576,8.435549202375727,3.4657359027997265,2.0794415416798357,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,7.742402021815782,2.772588722239781,1.3862943611198906,0,4,18
288,576,7.742402021815782,2.772588722239781,1.3862943611198906,0,4,18
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,12
288,576,13.98072664685529,9.010913347279288,7.6246189861593985,0,4,12
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,12
288,576,17.446462549655017,12.476649250079015,11.090354888959125,0,4,12
288,576,6.3561076606958915,1.3862943611198906,0.0,0,8,8
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,8,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,10.514990744055563,5.545177444479562,4.1588830833596715,0,4,9
288,576,7.742402021815782,2.772588722239781,1.3862943611198906,0,4,9
288,576,7.742402021815782,2.772588722239781,1.3862943611198906,0,4,9
288,576,9.128696382935672,4.1588830833596715,2.772588722239781,0,4,10
288,576,13.287579466295345,8.317766166719343,6.931471805599453,0,4,10
288,576,21.60534563301469,16.635532333438686,15.249237972318797,0,4,10
288,576,6.3561076606958915,1.3862943611198906,0.0,0,6,8
288,576,13.287579466295345,8.317766166719343,6.931471805599453,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,10
288,576,6.3561076606958915,1.3862943611198906,0.0,0,4,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,6,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,8,8
288,576,6.3561076606958915,1.3862943611198906,0.0,0,8,8
